2026-04-24T03:02:52.520093Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.523289Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.526427Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.529454Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.530956Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.533988Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.537030Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.541941Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.544950Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.547077Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.549083Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.552613Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.554741Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.557925Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.559941Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.562041Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.566112Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.569363Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.571864Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.575073Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.578185Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.581249Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.582793Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.585017Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.588044Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.591571Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.593596Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.595685Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.600193Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.601864Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.660025Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.661525Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.664849Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.667912Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.670913Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.673418Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.677922Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.679933Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.682434Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.684550Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.687614Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.689615Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.692939Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.695245Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.698309Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.701319Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.704325Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.705331Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.708668Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.711174Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.713235Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.716326Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.719353Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.721867Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.725710Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.729045Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.731546Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.733548Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.735714Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.738742Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.742992Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.745040Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.748109Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.751626Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.753628Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
